area;ciudad;conglomerado;vivienda;hogar;persona;s1p2;s1p3;s1p3b;s1p4;s1p5a;s1p5b;s1p6;s1p7;s1p8;s1p9;s1p10;s1p11;s1p12a;s1p12b;s1p13;s1p14a;s1p14c;s2p1;s2p2a;s2p2b;s2p3;s2p41;s2p42;s2p43;s2p44;s2p45;s2p5;s2p6;s2p7a;s2p7b;s2p8;s2p9;s2p10a;s2p10b;s6p1a;s6p1b;s6p2;s6p3;s6p4;s6p4a;s6p4b;s6p4c;s6p4d;s7p1a;s7p1b;s7p1a1;s7p1b1;s7p1b2;s7p1b3;s7p1b4;s7p1b5;s7p1b6;s7p2;s7p211;s7p212;s7p213;s7p214;s7p3;s7p4;s7p5;s7p6;s7p71;s7p72;s7p73;s7p74;s7p75;s7p76;s7p77;s7p78;s7p79;upm;estrato;fexp;id_hogar;id_per
1;090150;130203;04;1;03;1;54;2;7;10;10;6;3;3;6;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203041;09015013020304103
1;090150;130203;05;1;01;2;63;2;1;10;10;2;3;3;6;2;3;6;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203051;09015013020305101
1;090150;130203;05;1;02;1;37;1;3;10;10;6;3;3;6;2;4;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;8;13;13;1;1;5;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203051;09015013020305102
1;090150;130203;06;1;01;2;55;1;1;1;10;4;3;3;6;2;4;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203061;09015013020306101
1;090150;130203;07;1;01;1;52;2;1;10;10;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;8;8;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203071;09015013020307101
1;090150;130203;07;1;02;2;54;1;2;10;10;1;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;8;8;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203071;09015013020307102
1;090150;130203;07;1;03;1;26;2;3;1;10;5;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;8;8;9;1;1;3;1;1;1;1;1;1;1;1;1;2;090150130203;2612;493,638675491329;090150130203071;09015013020307103
1;090150;130203;07;1;04;2;25;2;4;1;10;5;3;3;6;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;8;8;9;1;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203071;09015013020307104
1;090150;130203;07;1;05;1;0;2;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203071;09015013020307105
1;090150;130203;08;1;01;1;72;2;1;1;10;1;3;3;6;2;1;6;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203081;09015013020308101
1;090150;130203;08;1;02;2;68;2;2;10;10;1;3;3;6;2;1;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203081;09015013020308102
1;090150;130203;08;1;03;1;50;2;3;10;10;6;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;7;13;13;1;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203081;09015013020308103
1;090150;130203;08;1;04;1;44;2;3;10;10;3;3;3;6;2;3;6;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;7;8;10;1;1;3;1;2;2;1;2;2;2;2;2;2;090150130203;2612;493,638675491329;090150130203081;09015013020308104
1;090150;130203;08;1;05;2;38;1;3;10;10;2;3;3;6;2;3;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;5;7;8;1;1;2;1;2;2;1;2;1;2;2;2;2;090150130203;2612;486,395836292576;090150130203081;09015013020308105
1;090150;130203;08;1;06;1;14;2;5;10;10;6;3;3;6;1; ;5;9;1; ; ;1;4;10;1;1;1;1;1;1;1;1;2; ;1;2;2; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;2;5;7;13;1;1;3;1; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203081;09015013020308106
1;090150;130203;09;1;01;1;41;2;1;10;10;1;2;2;1;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;7;8;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203091;09015013020309101
1;090150;130203;09;1;02;2;41;2;2;10;10;1;2;2;1;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203091;09015013020309102
1;090150;130203;09;1;03;2;19;2;3;10;10;6;2;2;1;1; ;7;2; ; ; ;1;6;3;2;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;1;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;7;9;1;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203091;09015013020309103
1;090150;130203;09;1;04;2;17;1;3;10;10;6;2;2;1;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;1;1;2; ; ; ; ; ;2; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;1;2;5;7;9;1;1;3;1;1;1;1;1;2;2;1;2;2;090150130203;2612;486,395836292576;090150130203091;09015013020309104
1;090150;130203;09;1;05;2;6;2;3;10;10; ;2;2;1;1; ;5;1;1; ; ;1;4;2;1;1;1;1;1;1;1;1;2; ;1;1;1;3; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;625,041786833847;090150130203091;09015013020309105
1;090150;130203;09;1;06;1;0;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203091;09015013020309106
1;090150;130203;10;1;01;1;55;1;1;1;10;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3;2;2; ; ; ; ;1;1;1;1;1;1;1;2;1;1;1;2;7;8;2;1;1;1;1;1;1;1;2;2;2;1;2;090150130203;2612;493,638675491329;090150130203101;09015013020310101
1;090150;130203;10;1;02;2;55;2;2;2;10;1;3;3;6;2;8;6;5; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203101;09015013020310102
1;090150;130203;10;1;03;2;74;2;6;1;10;4;3;3;6;2;1;6;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203101;09015013020310103
1;090150;130203;11;1;01;1;37;2;1;10;10;1;3;3;6;2;2;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;5;13;13;1;1;3;1;1;1;2;2;2;2;2;2;2;090150130203;2612;493,638675491329;090150130203111;09015013020311101
1;090150;130203;11;1;02;2;31;1;2;10;10;1;3;3;6;2;2;9;5; ;1;650405;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;1;1;1;1;2;2;1;2;5;13;13;1;1;3;1;1;1;2;2;2;2;2;2;2;090150130203;2612;486,395836292576;090150130203111;09015013020311102
1;090150;130203;11;1;03;1;3;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203111;09015013020311103
1;090150;130203;12;1;01;1;49;2;1;1;10;1;3;3;6;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;1;1;1;1;1;2;2;2;2;1;9;2;10;7;2;1;3;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203121;09015013020312101
1;090150;130203;12;1;02;2;47;2;2;10;10;1;3;3;6;2;8;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203121;09015013020312102
1;090150;130203;12;1;03;2;25;2;3;1;10;6;3;3;6;2;2;9;4; ;1;650901;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;5;2;8;13;2;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203121;09015013020312103
1;090150;130203;12;1;04;1;20;1;3;10;10;6;3;3;6;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;1;1;5;0;8;0;1;1;1;1;1;2;2;2;2;1;5;2;10;7;1;1;4;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203121;09015013020312104
1;090150;130203;12;1;05;2;9;2;3;1;10; ;3;3;6;1; ;5;5;1; ; ;1;4;6;1;1;1;1;2;2;3;3;2; ;2;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;625,041786833847;090150130203121;09015013020312105
1;090150;130203;14;1;01;2;31;2;1;10;10;2;3;3;4;2;5;6;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;10;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203141;09015013020314101
1;090150;130203;14;1;02;2;14;2;3;10;10;6;3;3;4;1; ;5;9;1; ; ;1;4;10;1;1;1;1;2;1;1;1;2; ;1;2;2; ;2; ;3;3;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;625,041786833847;090150130203141;09015013020314102
1;090150;130203;14;1;03;2;11;2;3;10;10; ;3;3;4;1; ;5;5;1; ; ;1;4;6;1;2;2;2;2;2;1;1;2; ;1;2;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;625,041786833847;090150130203141;09015013020314103
1;090150;130203;14;1;04;1;65;2;6;10;10;4;3;3;4;2;7;4;3;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203141;09015013020314104
1;090150;130203;14;1;05;2;28;2;7;10;10;6;3;3;4;2;5;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;10;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203141;09015013020314105
1;090150;130203;14;1;06;1;26;2;7;10;10;6;3;3;4;2;3;9;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;10;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203141;09015013020314106
1;090150;130203;14;1;07;2;22;1;7;10;10;2;3;3;4;2;3;7;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;2; ; ; ; ;1;1;1;1;1;1;2;2;2;1;2;10;13;13;1;1;2;2; ; ; ; ; ; ; ; ; ;090150130203;2612;486,395836292576;090150130203141;09015013020314107
1;090150;130203;14;1;08;1;9;2;7;10;10; ;3;3;4;1; ;5;3;1; ; ;1;4;4;1;2;2;2;2;2;1;1;2; ;1;2;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203141;09015013020314108
1;090150;130203;14;1;09;1;1;2;7;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150130203;2612;566,534620687616;090150130203141;09015013020314109
1;090150;130203;14;1;10;1;59;2;7;10;10;6;3;3;4;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150130203;2612;493,638675491329;090150130203141;09015013020314110
1;090150;137003;01;1;01;1;49;2;1;1;10;1;3;3;7;2;5;6;5; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;13;13;2;1;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003011;09015013700301101
1;090150;137003;01;1;02;2;47;2;2;10;10;1;3;3;7;2;2;6;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;8;5;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003011;09015013700301102
1;090150;137003;01;1;03;1;21;2;3;10;10;6;3;3;7;1; ;9;1; ;2; ;1;8;2; ; ; ; ; ; ;3;3;1;40; ; ; ; ;1;1;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;9;13;13;1;1;1;1;1;1;1;1;1;1;1;1;1;090150137003;2612;444,637777556528;090150137003011;09015013700301103
1;090150;137003;01;1;04;2;19;1;3;10;10;6;3;3;7;2;2;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;1;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003011;09015013700301104
1;090150;137003;04;1;01;1;54;1;1;10;10;1;1;1;1;2;5;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003041;09015013700304101
1;090150;137003;04;1;02;2;57;2;2;10;10;1;1;1;1;2;5;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003041;09015013700304102
1;090150;137003;05;1;01;2;79;1;1;10;10;6;3;3;1;2;1;6;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;7;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003051;09015013700305101
1;090150;137003;06;1;01;1;67;2;1;10;10;1;2;2;1;2;3;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6;6;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003061;09015013700306101
1;090150;137003;06;1;02;2;64;1;2;10;10;1;2;2;1;2;3;1; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;99; ;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003061;09015013700306102
1;090150;137003;07;1;01;1;22;1;1;10;10;1;2;2;1;2;2;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;1;0;0;5;0;1;1;1;1;1;1;1;1;1;1;2;5;13;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003071;09015013700307101
1;090150;137003;07;1;02;2;25;2;2;10;10;1;2;2;1;2;2;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;2;2; ; ; ; ;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003071;09015013700307102
1;090150;137003;07;1;03;1;1;2;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150137003;2612;510,297728192889;090150137003071;09015013700307103
1;090150;137003;08;1;01;1;45;1;1;10;10;1;2;2;1;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003081;09015013700308101
1;090150;137003;08;1;02;2;30;2;2;10;10;1;2;2;1;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003081;09015013700308102
1;090150;137003;08;1;03;2;10;2;3;10;10; ;2;3;1;1; ;5;6;1; ; ;1;4;7;1;2;2;2;2;2;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;562,997197699605;090150137003081;09015013700308103
1;090150;137003;08;1;04;1;9;2;3;10;10; ;2;3;1;1; ;5;4;1; ; ;1;4;5;1;2;2;2;2;2;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;510,297728192889;090150137003081;09015013700308104
1;090150;137003;09;1;01;1;28;1;1;10;10;6;2;2;1;1; ;9;4; ;2; ;1;8;5; ; ; ; ; ; ;1;1;2; ; ; ; ; ;2; ;3;2;1;1;0;1;0;1;1;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003091;09015013700309101
1;090150;137003;10;1;01;2;26;1;1;10;10;2;2;2;1;2;5;6;6; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;2; ; ; ; ;1;1;2; ; ; ; ; ; ;1;1;2;5;8;1;2;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003101;09015013700310101
1;090150;137003;10;1;02;2;22;2;7;10;10;6;2;3;1;1; ;7;1; ; ; ;1;6;2;1;1;1;1;1;1;3;3;1;100; ; ; ; ;2; ;3;3;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;2;5;8;1;1;1;1;1;1;1;2;2;2;2;2;2;090150137003;2612;438,113896660593;090150137003101;09015013700310102
1;090150;137003;10;1;03;2;18;2;7;10;10;6;2;2;1;2;5;7;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;3;2; ; ; ; ;1;1;2; ; ; ; ; ; ;1;1;2;5;8;1;2;1;1;1;1;1;2;2;2;2;2;2;090150137003;2612;438,113896660593;090150137003101;09015013700310103
1;090150;137003;11;1;01;1;56;1;1;10;10;6;3;3;6;2;4;4;5;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;1;1;1;1;1;1;1;1;1;1;2;5;3;13;1;1;1;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003111;09015013700311101
1;090150;137003;12;1;01;1;45;1;1;10;10;6;3;3;6;2;5;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;6;2; ; ; ; ;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003121;09015013700312101
1;090150;137003;13;1;01;1;43;2;1;10;10;5;3;3;1;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003131;09015013700313101
1;090150;137003;13;1;02;2;39;2;2;10;10;5;3;3;1;2;3;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003131;09015013700313102
1;090150;137003;13;1;03;1;23;2;3;10;10;5;3;3;1;2;3;7;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003131;09015013700313103
1;090150;137003;13;1;04;1;19;1;3;10;10;6;3;3;1;2;3;7;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003131;09015013700313104
1;090150;137003;13;1;05;2;17;2;3;10;10;6;3;3;1;1; ;5;10;1; ; ;1;6;1;2;1;1;2;1;1;1;1;2; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003131;09015013700313105
1;090150;137003;13;1;06;2;7;2;3;10;10; ;3;3;1;1; ;5;2;1; ; ;1;4;3;1;1;1;2;1;1;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;562,997197699605;090150137003131;09015013700313106
1;090150;137003;13;1;07;2;22;2;4;10;10;5;3;3;6;2;3;7;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;3;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;438,113896660593;090150137003131;09015013700313107
1;090150;137003;13;1;08;2;7;2;5;10;10; ;3;3;6;1; ;5;1;1; ; ;1;4;2;1;1;1;2;2;2;1;1;2; ;1;2;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;562,997197699605;090150137003131;09015013700313108
1;090150;137003;13;1;09;2;4;2;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;090150137003;2612;562,997197699605;090150137003131;09015013700313109
1;090150;137003;16;1;01;1;65;1;1;10;10;1;1;2;1;2;5;4;6;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;5;6;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;090150137003;2612;444,637777556528;090150137003161;09015013700316101
