area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;sp01;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
2;60950;000203;048;02;1;04;1;9;3;1;10; ;1;1;1;4; ;5;4;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0623;405,022648174869;3; ;576,5;0;0;0; ; ; ; ; ;060950000203;06095000020304802;060950000203048021;06095000020304802104;202412
2;60950;000203;048;03;1;01;1;47;1;10;10;3;2; ; ; ;5;6;5; ; ; ;6;2;60150;1;1; ; ; ; ; ;32;2; ;3;1;20; ;4;4; ; ; ; ; ; ; ; ;111;6111;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;10;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;60;1;3;52; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;1;1;1;0;1;2;1;0;1;7;1;0;2;0;1;0623;405,022648174869;4;11;11;1;1;2;1; ;2;6;1;060950000203;06095000020304803;060950000203048031;06095000020304803101;202412
2;60950;000203;048;04;1;01;1;60;1;1;10;1;2; ; ; ;11;9;2; ;2; ;6;2;180650;2;1; ; ; ; ; ;35;1; ;4; ; ;5; ; ; ; ; ; ; ; ; ; ;150;6130;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;6;10;1;2;3;2;1;35; ; ; ; ; ; ; ; ; ; ; ;1;30;1;7;40; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;1;5;0;15;1;2;0;30;1;7;1;0;4;0;1;0623;405,022648174869;5;-1; ; ; ;4;1; ;2;6;1;060950000203;06095000020304804;060950000203048041;06095000020304804101;202412
2;60950;000203;048;04;1;02;2;54;2;1;10;1;2; ; ; ;5;6;6; ; ; ;6;2;60953;2;1; ; ; ; ; ;35;9; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ;150;9213;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;10;1;2;3;2;1;35; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1;2;1;0;1;2;0;10;1;7;1;0;4;0;1;0623;405,022648174869;4; ; ; ; ;5;1; ;2;9;1;060950000203;06095000020304804;060950000203048041;06095000020304804102;202412
2;60950;000203;048;05;1;01;1;30;1;10;10;1;2; ; ; ;3;9;1; ;2; ;6;2;210450;1;1; ; ; ; ; ;40; ;1;1;1;20; ;7; ; ; ; ; ; ; ; ; ;9491;2636;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;6;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;340;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;2;0;10;1;7;0;10;4;0;1;0623;405,022648174869;5;340;170;0;0;3;1; ;1;2;19;060950000203;06095000020304805;060950000203048051;06095000020304805101;202412
2;60950;000203;048;05;1;02;2;23;2;10;10;1;2; ; ; ;3;7;3; ; ; ;6;2;30451;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9491;3413;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;1;2;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;2;0;20;1;2;1;0;3;30;1;0623;405,022648174869;4; ;170;0;0;5;1; ;2;3;19;060950000203;06095000020304805;060950000203048051;06095000020304805102;202412
2;60950;000203;048;06;1;01;2;69;1;3;10;6;2; ; ; ;1;4;3;1; ; ;6;1; ;3;1; ; ; ; ; ;32;2; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;8121;9111;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;8;1;1;3;2;2;18;14;0;146;6320;6;2;9;1;2;3;2;5;96;2; ;15; ; ; ; ;0;2; ;2; ;1;119;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;5;0;10;1;5;0;20;3;0;1;0623;405,022648174869;3;81;426;0;0;4;1; ;2;9;14;060950000203;06095000020304806;060950000203048061;06095000020304806101;202412
2;60950;000203;048;06;1;02;1;39;3;1;10;2;2; ; ; ;3;6;6; ; ; ;6;1; ;3;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8522;5153;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;2;1;1;25;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;60;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88;88;1;0623;405,022648174869;4;560;426;0;0;1;1; ;1;5;16;060950000203;06095000020304806;060950000203048061;06095000020304806102;202412
2;60950;000203;048;06;1;03;1;34;3;1;10;3;2; ; ; ;3;6;6; ; ; ;6;1; ;3;1; ; ; ; ; ;47; ;1;2;1;10; ;7; ; ; ; ; ; ; ; ; ;8730;9622;2; ; ; ;2;2;2;2;1;2;1;2;2;1;1;1;8;1;1;10;2;1;2;40;7;0;146;9212;7; ;9;1;2;3;2;1; ; ; ; ;460;50;1;8; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1;5;1;0;1;5;1;0;1;5;0;10;2;0;1;0623;405,022648174869;4;518;426;0;0;1;1; ;1;9;17;060950000203;06095000020304806;060950000203048061;06095000020304806103;202412
2;60950;000203;048;07;1;01;1;34;1;10;10;5;2; ; ; ;2;9;5; ;1;30310101;5;2;70150;1;1; ; ; ; ; ;56; ;1;2;1;20; ;7; ; ; ; ; ; ; ; ; ;4761;5221;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;9;1;2;2;1;1;56; ; ; ; ; ; ; ; ; ; ; ;5;1400;2; ;1050; ; ; ; ; ; ; ;2; ;2; ;1;120;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;2; ; ; ;1;3;0;20;1;2;1;0;4;0;1;0623;405,022648174869;5;350;156,666666666667;0;0;3;1; ;1;5;7;060950000203;06095000020304807;060950000203048071;06095000020304807101;202412
2;60950;000203;048;07;1;02;2;33;2;10;10;5;2; ; ; ;2;9;5; ;1;30410302;6;1; ;1;1; ; ; ; ; ;56; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4761;5223;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;9;1;2;2;1;1;56; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;2; ; ; ;1;5;1;0;1;2;1;0;5;0;1;0623;405,022648174869;5; ;156,666666666667;0;0;5;1; ;1;5;7;060950000203;06095000020304807;060950000203048071;06095000020304807102;202412
2;60950;000203;048;07;1;03;1;1;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;180250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0623;405,022648174869; ; ;156,666666666667;0;0;0; ; ; ; ; ;060950000203;06095000020304807;060950000203048071;06095000020304807103;202412
1;61050;001205;050;01;1;01;1;62;1;2;10;1;2; ; ; ;3;6;6; ; ; ;6;2;60255;2;2;12;1;6;2;1;40; ;1;1;1;20; ;1;4; ; ; ; ; ; ; ; ;1010;7112;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;18;8;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;2;1000;2; ;100; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;1;2;2;0;1;5;0;20;1;7;3;0;3;0;1;0611;1895,17174798173;4;900;384,75;0;0;1;1; ;1;7;3;061050001205;06105000120505001;061050001205050011;06105000120505001101;202412
1;61050;001205;050;01;1;02;2;54;2;10;10;1;2; ; ; ;3;4;6;1; ; ;6;2;60255;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;2; ; ; ;1;7;1;0;1;7;0;40;3;0;1;0611;1895,17174798173;3; ;384,75;0;0;9; ; ; ; ; ;061050001205;06105000120505001;061050001205050011;06105000120505001102;202412
1;61050;001205;050;01;1;03;1;32;3;1;10;2;2; ; ; ;5;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;1010;6122;2; ; ; ;2;1;2;1;1;1;1;2;2;1;1;1;5;11;2; ; ; ;1;48; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;478;48;1;113; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;2;0;30;1;7;1;0;1;5;1;20;5;0;1;0611;1895,17174798173;4;639;384,75;0;0;1;1; ;1;6;3;061050001205;06105000120505001;061050001205050011;06105000120505001103;202412
1;61050;001205;050;01;1;04;2;21;3;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;9;4; ; ; ;1;3;4;5610;5120;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;3;7; ; ; ;2; ; ; ;1;7;0;50;1;7;0;30;5;0;1;0611;1895,17174798173;4; ;384,75;0;0;7; ;1; ; ; ;061050001205;06105000120505001;061050001205050011;06105000120505001104;202412
1;61050;001205;050;02;1;01;1;50;1;10;10;5;2; ; ; ;5;6;6; ; ; ;6;2;80450;1;1; ; ; ; ; ;44; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4100;7112;4; ; ; ;6;2;2;2;2;2;2;2;2;2;2;2;4;2;1;4;3;2;1;44; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;400;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;1;5;0;15;1;5;0;20;1;2;0;10;4;0;1;0611;1895,17174798173;4;400;308,333333333333;0;0;4;1; ;2;7;6;061050001205;06105000120505002;061050001205050021;06105000120505002101;202412
1;61050;001205;050;02;1;02;2;49;2;1;10;5;2; ; ; ;11;4;6;1; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;2;2;1;2;1;2;2;2;1;1;10;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;417;43;1;60; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88;88;1;0611;1895,17174798173;3;520;308,333333333333;0;0;1;1; ;3;9;20;061050001205;06105000120505002;061050001205050021;06105000120505002102;202412
1;61050;001205;050;02;1;03;1;14;3;1;10;6;1;1;1;4; ;5;9;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;308,333333333333;0;0;0; ; ; ; ; ;061050001205;06105000120505002;061050001205050021;06105000120505002103;202412
1;61050;001205;050;03;1;01;1;68;1;2;10;3;2; ; ; ;1;4;6;1; ; ;6;2;60254;1;1; ; ; ; ; ;44; ;4;4; ; ;6; ; ; ; ; ; ; ; ; ; ;3100;7522;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;50;9;1;1;3;2;1;44; ; ; ; ; ; ; ; ; ; ; ;2;230;2; ;130; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;2; ; ; ;1;2;0;30;1;7;0;20;4;0;1;0611;1895,17174798173;3;100;100;0;0;4;1; ;2;7;3;061050001205;06105000120505003;061050001205050031;06105000120505003101;202412
1;61050;001205;050;04;1;01;2;41;1;10;10;2;2; ; ; ;3;4;6;1; ; ;6;2;60550;1;1; ; ; ; ; ;20;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;4771;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;200;0;2; ; ; ; ;2; ;1;250;1;80;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;7;0;15;1;5;0;15;5;0;1;0611;1895,17174798173;3;200;197;0;0;4;1; ;1;5;7;061050001205;06105000120505004;061050001205050041;06105000120505004101;202412
1;61050;001205;050;04;1;02;2;11;3;10;10; ;1;1;1;4; ;5;6;1; ; ;6;2;30450;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;197;0;0;0; ; ; ; ; ;061050001205;06105000120505004;061050001205050041;06105000120505004102;202412
1;61050;001205;050;04;1;03;1;5;3;10;10; ;1;1;1;4; ;5;0;2; ; ;6;2;90950;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;197;0;0;0; ; ; ; ; ;061050001205;06105000120505004;061050001205050041;06105000120505004103;202412
1;61050;001205;050;05;1;01;1;56;1;1;10;1;2; ; ; ;2;9;4; ;1;30110101;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8510;2341;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;10;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;260;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;2; ; ; ;1;5;0;20;1;7;0;20;5;0;1;0611;1895,17174798173;5;760;537,666666666667;0;0;1;1; ;1;2;16;061050001205;06105000120505005;061050001205050051;06105000120505005101;202412
1;61050;001205;050;05;1;02;2;46;2;1;10;1;2; ; ; ;2;9;4; ;1;30110101;6;2;20250;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8510;2342;1; ; ; ;1;2;2;2;1;2;1;2;2;2;1;1;12;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;720;130;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;2;0;30;1;5;0;30;4;0;1;0611;1895,17174798173;5;850;537,666666666667;0;0;1;1; ;1;2;16;061050001205;06105000120505005;061050001205050051;06105000120505005102;202412
1;61050;001205;050;05;1;03;2;12;3;1;10;6;1;2;1;4; ;5;7;1; ; ;6;2;20250;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;537,666666666667;0;0;0; ; ; ; ; ;061050001205;06105000120505005;061050001205050051;06105000120505005103;202412
1;61050;001205;050;06;1;01;1;57;1;2;10;2;2; ; ; ;11;4;6;1; ; ;6;2;20250;1;1; ; ; ; ; ;10;6; ;2;1;30; ;7; ; ; ; ; ; ; ; ; ;122;6114;6;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ;40;10;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;2;200;1;12;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;5;0;15;1;7;0;15;2;0;1;0611;1895,17174798173;3;212;212;0;0;2;1; ;2;6;1;061050001205;06105000120505006;061050001205050061;06105000120505006101;202412
1;61050;001205;050;07;1;01;1;33;1;1;10;1;2; ; ; ;5;6;6; ; ; ;6;2;131750;2;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;321;3142;2; ; ; ;2;1;1;2;1;1;1;2;2;2;1;1;0;11;2; ; ; ;1;70; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;52;1;161; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88;88;1;0611;1895,17174798173;4;713;120,333333333333;0;0;1;1; ;1;3;1;061050001205;06105000120505007;061050001205050071;06105000120505007101;202412
1;61050;001205;050;07;1;02;2;31;2;10;10;1;2; ; ; ;3;6;3; ; ; ;6;2;92250;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;12; ; ; ;1;6;12;5630;5212;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;5;7; ; ; ;2; ; ; ;1;7;0;20;1;7;0;10;3;0;1;0611;1895,17174798173;3; ;120,333333333333;0;0;7; ;1; ; ; ;061050001205;06105000120505007;061050001205050071;06105000120505007102;202412
1;61050;001205;050;07;1;03;2;10;3;1;10; ;1;1;1;4; ;5;4;1; ; ;6;2;90150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;120,333333333333;0;0;0; ; ; ; ; ;061050001205;06105000120505007;061050001205050071;06105000120505007103;202412
1;61050;001205;050;07;1;04;2;9;3;1;10; ;1;1;1;4; ;5;3;1; ; ;6;2;90150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;120,333333333333;0;0;0; ; ; ; ; ;061050001205;06105000120505007;061050001205050071;06105000120505007104;202412
1;61050;001205;050;07;1;05;2;6;3;1;10; ;1;1;1;4; ;5;1;2; ; ;6;2;90150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173;3; ;120,333333333333;0;0;0; ; ; ; ; ;061050001205;06105000120505007;061050001205050071;06105000120505007105;202412
1;61050;001205;050;07;1;06;1;4;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;2;131450; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0611;1895,17174798173; ; ;120,333333333333;0;0;0; ; ; ; ; ;061050001205;06105000120505007;061050001205050071;06105000120505007106;202412
1;70150;000501;048;01;1;01;2;52;1;10;10;6;2; ; ; ;11;6;6; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;100;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;2; ; ; ;1;7;3;0;2;0;1;2811;35,428502824277;4; ;125;0;0;9; ; ; ; ; ;070150000501;07015000050104801;070150000501048011;07015000050104801101;202412
1;70150;000501;048;01;1;02;2;21;3;10;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;30;1; ;2;1;10; ;1;4; ; ; ; ; ; ; ; ;1071;7512;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;9;1;1;3;2;1;30; ; ; ; ; ; ; ; ; ; ; ;5;300;2; ;150; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;2;1;0;1;7;2;0;3;0;1;2811;35,428502824277;4;150;125;0;0;2;1; ;2;7;3;070150000501;07015000050104801;070150000501048011;07015000050104801102;202412
1;70150;000501;048;02;1;01;1;48;1;10;10;6;2; ; ; ;2;9;5; ;1;30730201;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;2511;7214;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;9;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;700;2; ;300; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;6;1;0;1;5;2;0;1;0;1;2811;35,428502824277;5;400;400;0;0;4;1; ;2;7;3;070150000501;07015000050104802;070150000501048021;07015000050104802101;202412
1;70150;000501;048;03;1;01;1;68;1;1;10;1;2; ; ; ;2;9;4; ;1;30110401;6;2;71250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;450;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2;0;1;2811;35,428502824277;5; ;187,8;0;0;9; ; ; ; ; ;070150000501;07015000050104803;070150000501048031;07015000050104803101;202412
