"ingreso_monetario_hogar","fexp"
129.403333333333,31.4243343198154
475.83,33.4418561384243
240,33.4418561384243
55,33.4418561384243
586.666666666667,39.1692744984147
245.15,26.3713927316059
429,26.3713927316059
600,51.9969619143284
250,14.3555715823377
1433.94333333333,48.718049017492
678.33,43.0329104183264
647,100.177880101794
631.166666666667,131.849467306531
318.166666666667,120.511373899051
299.833333333333,120.511373899051
560,141.905827582716
429.166666666667,141.905827582716
1077.83333333333,141.905827582716
547.083333333333,191.45548190135
202.166666666667,116.582023624298
650,119.200895169481
279.17,119.200895169481
457.4,135.003647733653
425,122.706803850937
786.67,139.771031197931
416.333333333333,118.258824854209
74.5833333333333,107.404150109137
1348.16333333333,113.838500115675
235,97.1637548860479
406.83,163.212995077786
1296.00666666667,146.122829835471
392.5,145.237670403107
2533.18333333333,128.767244682599
380,159.346479041361
460,159.346479041361
588.333333333333,260.438930622397
180,135.81141397094
192.5,135.81141397094
383.915,123.670922780533
764.333333333333,123.670922780533
360,123.670922780533
570,192.134090750789
452,192.134090750789
1043.73333333333,140.897839462262
283.233333333333,230.560908900947
162.916666666667,285.705394040987
321.75,285.705394040987
644.416666666667,285.705394040987
335.836666666667,125.362795276282
684.8,116.784218005266
655,141.378480686109
370,145.067526245655
700,134.462566899103
210,127.66570534199
419.17,121.927920832238
761.67,168.666957151262
610.36,168.666957151262
100,136.142240660697
1237.05,118.02307508835
400,94.0248775991592
360,262.054038803615
428,147.870031647607
250,163.024753687673
366.666666666667,163.024753687673
400,88.4481916088623
882.5,88.4481916088623
300.3,104.821589215423
108.333333333333,138.761395043912
1118.49666666667,115.246938868827
378.94,119.584400580342
400,133.807670344299
147.5,143.132776629148
250,124.183800602663
368.333333333333,110.104597311881
579.15,110.104597311881
646.67,110.104597311881
470.666666666667,106.807915644337
248.05,106.807915644337
359,149.399517675654
1153.33333333333,1826.67443309511
2416.83333333333,1826.67443309511
1745.10333333333,444.194087412848
914.17,444.194087412848
1390.83,528.575043086257
1936.8,528.575043086257
3733.66333333333,484.094399979462
544.64,404.831940162853
368.333333333333,352.693614780241
293.05,352.693614780241
559.666666666667,352.693614780241
939.746666666667,317.02796834179
1046.47,317.02796834179
340.67,275.04758287535
471.33,275.04758287535
643.5,275.04758287535
884.456666666667,376.206522432257
1228.6,352.693614780241
1586.54083333333,352.693614780241
433.166666666667,269.418733512684
1201.76666666667,363.736395312708
365.67,363.736395312708
577.75,684.330894349721
441.1,684.330894349721
501.5,331.946931557874
739.716666666667,331.946931557874
400,331.946931557874
603.08,331.946931557874
655,688.182662985836
350,688.182662985836
1531.67,415.097321502697
275,369.581267822142
460,369.581267822142
501.73,369.581267822142
1172.91333333333,318.403957787718
797.453333333333,318.403957787718
543.3,329.566164630717
656.916666666667,329.566164630717
1155,339.945652800232
421.33,857.316786696586
775.006666666667,300.266185556151
1063.83666666667,355.966190724255
470,323.302480215221
240.2,323.302480215221
620.583333333333,361.975025695511
343.2,319.731594707321
390,388.319232434811
1209.01333333333,388.319232434811
932.466666666667,388.319232434811
2583.08666666667,657.0797329932
801.4,322.677136926604
1006.16,322.677136926604
719.786666666667,322.677136926604
558.253333333333,233.320391316159
553.913333333333,381.698686439262
1472.18333333333,430.168360907739
500,386.297465793951
480,399.660977565815
534.963333333333,376.322648602089
696.666666666667,407.489138225698
414.5,454.901174249531
1045.33,306.690099808905
701.68,403.142432868434
602.796666666667,403.142432868434
429,406.577361482778
1201.43,538.595866900968
1446.35333333333,404.972996587997
450,404.972996587997
1627.41333333333,628.898743292428
300,628.898743292428
880.796666666667,475.717538777631
1455.46333333333,475.717538777631
3287.90666666667,455.740629616189
2325.76666666667,719.774365200114
825.413333333333,733.23146230629
2905.46666666667,480.506904987473
200,349.890462569323
495.6,418.05094229062
365,418.05094229062
1120,701.500288591075
1495.78333333333,499.506922994589
536.083333333333,499.506922994589
2702.64666666667,471.281031215823
538.33,422.59497427204
1031.25,355.959296398577
480,355.959296398577
520.003333333333,286.274014829446
855,369.770602488035
1645.79666666667,415.377982301549
872.98,311.38577051624
475.58,311.38577051624
960,735.123396105245
470,335.89484406655
1261.21333333333,311.720593925397
1146.67,311.720593925397
1911.13333333333,386.592259342329
5683.33,369.516813467796
1991.74666666667,755.445316911039
1142.99666666667,870.750128439565
1524.76666666667,376.540596081974
583.33,376.540596081974
624.746666666667,335.058934041229
512.363333333333,394.680949873127
2117.35666666667,492.391099830078
2738.72666666667,492.391099830078
2187.56,492.391099830078
650.58,429.517966514551
605.66,429.517966514551
980.826666666667,429.517966514551
1483.01333333333,525.217173152083
649.82,358.382221470245
613.02,417.805318940273
800,417.805318940273
700,484.384740483248
1573.26666666667,484.384740483248
1016.91333333333,391.881794200268
317.5,525.952771433809
643.844166666667,377.504195379489
700,405.769774773269
1362.15,927.672756915674
470,927.672756915674
572.23,425.471662274576
516.853333333333,425.471662274576
516.413333333333,338.771498407337
417.666666666667,667.25819012478
566.47,667.25819012478
425.58,281.968525145006
470,281.968525145006
719.756666666667,265.821187523447
543.97,265.821187523447
255,546.116182087992
772.5,256.528765450121
632.466666666667,869.893906433958
447.5,337.004903218967
312,337.004903218967
312.4,256.842616963768
517.45,276.300390976174
386.1,902.242013436824
612.7,279.069381893324
275.833333333333,279.069381893324
393.2,350.954696344014
995.93,353.087218855854
359.333333333333,365.856049730009
1381.32,582.08553972269
1660.61333333333,582.08553972269
1472.28333333333,582.08553972269
3885.83333333333,2149.23891589916
2719.58333333333,607.032062853663
503.08,333.769167735161
484,270.48027804149
269.5,270.48027804149
330.733333333333,270.48027804149
268.705,292.269184820839
423.15,500.445955613317
786.07,293.31078345321
391.83,256.476405996295
343.2,256.476405996295
545,717.022274348775
860,351.39782096061
1052.11666666667,297.152609928194
556.666666666667,297.152609928194
512.673333333333,299.731734334464
322.5,299.731734334464
780.796666666667,382.925575378885
375,381.002765583665
585,320.088413355307
503.08,353.087218855854
636.08,353.087218855854
743.896666666667,349.708408359838
333.85,341.376771043875
395.733333333333,341.376771043875
557.7,298.450674089697
439,298.618256996418
374.166666666667,299.385803565879
729.356666666667,401.235475972562
1056.63333333333,311.547546049283
895.666666666667,323.248862332825
502.636666666667,746.527262723807
973.333333333333,746.527262723807
519.683333333333,318.759294800424
911.666666666667,321.39990434315
426.67,325.211912104076
743.666666666667,744.868927449337
1998.00666666667,414.737368179893
2511.25,284.577758480838
2267.89,410.036770284218
427.246666666667,397.223121212836
1172.22333333333,397.223121212836
933.88,374.272451987206
481.1,351.027538746742
565.276666666667,358.875533919065
503.913333333333,211.114582092922
843.333333333333,352.987856349572
429,306.346818273352
1190,338.891124692207
312.4,291.753263929717
352.4,291.753263929717
355.3,291.753263929717
337.4,291.753263929717
484,300.049786172626
257.4,300.049786172626
373.763333333333,656.277862402284
445,656.277862402284
501.344166666667,283.398379222564
692.466666666667,361.437758702342
785.83,361.437758702342
271,453.56433213951
335,451.131420013091
513.083333333333,407.26106429281
1298.83333333333,407.26106429281
592,661.331223913919
265.95,291.93049741343
1188.67,291.93049741343
425.58,303.301866950768
420,311.547732797322
444.166666666667,522.885581005149
305,522.885581005149
1025,341.995872573704
1294.11333333333,347.894759755033
623.913333333333,276.584988103753
817,105.995031542027
423.67,105.995031542027
386.67,123.153813915651
421.6,234.856564227864
868.83,130.973103688073
810.95,121.481485110335
1736.66666666667,177.996553941118
1345.36333333333,177.996553941118
347.625,261.946207376146
1586.78666666667,261.946207376146
1748.03,261.946207376146
1177,118.622703434074
2034.55,135.060401724949
596.5,158.39574294165
405,156.674050083588
2382.33,156.674050083588
1061,153.661087581981
482.59,153.661087581981
1924.81666666667,118.719716481249
306.6,211.301037960271
1448.33666666667,211.301037960271
